,is_related,p1,p2
5840,0,/Users/harish3110/Desktop/capstone_project/train/F0672/MID2,/Users/harish3110/Desktop/capstone_project/train/F0191/MID1
5841,1,/Users/harish3110/Desktop/capstone_project/train/F0109/MID3,/Users/harish3110/Desktop/capstone_project/train/F0109/MID4
5842,1,/Users/harish3110/Desktop/capstone_project/train/F0101/MID8,/Users/harish3110/Desktop/capstone_project/train/F0101/MID10
5843,0,/Users/harish3110/Desktop/capstone_project/train/F0808/MID1,/Users/harish3110/Desktop/capstone_project/train/F0425/MID8
5844,1,/Users/harish3110/Desktop/capstone_project/train/F0394/MID4,/Users/harish3110/Desktop/capstone_project/train/F0394/MID1
5845,1,/Users/harish3110/Desktop/capstone_project/train/F0773/MID1,/Users/harish3110/Desktop/capstone_project/train/F0773/MID3
5846,0,/Users/harish3110/Desktop/capstone_project/train/F0167/MID5,/Users/harish3110/Desktop/capstone_project/train/F0160/MID7
5847,0,/Users/harish3110/Desktop/capstone_project/train/F0238/MID6,/Users/harish3110/Desktop/capstone_project/train/F0688/MID4
5848,1,/Users/harish3110/Desktop/capstone_project/train/F0785/MID7,/Users/harish3110/Desktop/capstone_project/train/F0785/MID10
5849,0,/Users/harish3110/Desktop/capstone_project/train/F0774/MID3,/Users/harish3110/Desktop/capstone_project/train/F0482/MID3
5850,0,/Users/harish3110/Desktop/capstone_project/train/F0421/MID9,/Users/harish3110/Desktop/capstone_project/train/F0607/MID2
5851,0,/Users/harish3110/Desktop/capstone_project/train/F0363/MID4,/Users/harish3110/Desktop/capstone_project/train/F0403/MID3
5852,0,/Users/harish3110/Desktop/capstone_project/train/F0811/MID1,/Users/harish3110/Desktop/capstone_project/train/F0725/MID3
5853,1,/Users/harish3110/Desktop/capstone_project/train/F0590/MID1,/Users/harish3110/Desktop/capstone_project/train/F0590/MID3
5854,0,/Users/harish3110/Desktop/capstone_project/train/F0157/MID3,/Users/harish3110/Desktop/capstone_project/train/F0826/MID3
5855,0,/Users/harish3110/Desktop/capstone_project/train/F0703/MID4,/Users/harish3110/Desktop/capstone_project/train/F0818/MID6
5856,0,/Users/harish3110/Desktop/capstone_project/train/F0443/MID1,/Users/harish3110/Desktop/capstone_project/train/F0165/MID3
5857,1,/Users/harish3110/Desktop/capstone_project/train/F0625/MID3,/Users/harish3110/Desktop/capstone_project/train/F0625/MID4
5858,0,/Users/harish3110/Desktop/capstone_project/train/F0708/MID8,/Users/harish3110/Desktop/capstone_project/train/F0282/MID8
5859,1,/Users/harish3110/Desktop/capstone_project/train/F0227/MID1,/Users/harish3110/Desktop/capstone_project/train/F0227/MID3
5860,0,/Users/harish3110/Desktop/capstone_project/train/F0178/MID2,/Users/harish3110/Desktop/capstone_project/train/F0126/MID4
5861,0,/Users/harish3110/Desktop/capstone_project/train/F0129/MID5,/Users/harish3110/Desktop/capstone_project/train/F0998/MID3
5862,1,/Users/harish3110/Desktop/capstone_project/train/F0994/MID1,/Users/harish3110/Desktop/capstone_project/train/F0994/MID2
5863,1,/Users/harish3110/Desktop/capstone_project/train/F0074/MID6,/Users/harish3110/Desktop/capstone_project/train/F0074/MID1
5864,0,/Users/harish3110/Desktop/capstone_project/train/F0086/MID2,/Users/harish3110/Desktop/capstone_project/train/F0745/MID4
5865,1,/Users/harish3110/Desktop/capstone_project/train/F0031/MID4,/Users/harish3110/Desktop/capstone_project/train/F0031/MID3
5866,1,/Users/harish3110/Desktop/capstone_project/train/F0752/MID2,/Users/harish3110/Desktop/capstone_project/train/F0752/MID3
5867,0,/Users/harish3110/Desktop/capstone_project/train/F0167/MID7,/Users/harish3110/Desktop/capstone_project/train/F0674/MID5
5868,1,/Users/harish3110/Desktop/capstone_project/train/F0832/MID1,/Users/harish3110/Desktop/capstone_project/train/F0832/MID4
5869,1,/Users/harish3110/Desktop/capstone_project/train/F0106/MID4,/Users/harish3110/Desktop/capstone_project/train/F0106/MID5
5870,1,/Users/harish3110/Desktop/capstone_project/train/F0931/MID4,/Users/harish3110/Desktop/capstone_project/train/F0931/MID3
5871,0,/Users/harish3110/Desktop/capstone_project/train/F0118/MID7,/Users/harish3110/Desktop/capstone_project/train/F0081/MID8
5872,1,/Users/harish3110/Desktop/capstone_project/train/F0209/MID1,/Users/harish3110/Desktop/capstone_project/train/F0209/MID5
5873,0,/Users/harish3110/Desktop/capstone_project/train/F0916/MID2,/Users/harish3110/Desktop/capstone_project/train/F0895/MID4
5874,0,/Users/harish3110/Desktop/capstone_project/train/F0993/MID4,/Users/harish3110/Desktop/capstone_project/train/F0126/MID3
5875,0,/Users/harish3110/Desktop/capstone_project/train/F0828/MID4,/Users/harish3110/Desktop/capstone_project/train/F0952/MID1
5876,0,/Users/harish3110/Desktop/capstone_project/train/F0568/MID5,/Users/harish3110/Desktop/capstone_project/train/F0212/MID2
5877,0,/Users/harish3110/Desktop/capstone_project/train/F0360/MID6,/Users/harish3110/Desktop/capstone_project/train/F0967/MID4
5878,0,/Users/harish3110/Desktop/capstone_project/train/F0603/MID3,/Users/harish3110/Desktop/capstone_project/train/F0058/MID1
5879,0,/Users/harish3110/Desktop/capstone_project/train/F0332/MID3,/Users/harish3110/Desktop/capstone_project/train/F0601/MID28
5880,0,/Users/harish3110/Desktop/capstone_project/train/F0390/MID1,/Users/harish3110/Desktop/capstone_project/train/F0264/MID6
5881,1,/Users/harish3110/Desktop/capstone_project/train/F0439/MID1,/Users/harish3110/Desktop/capstone_project/train/F0439/MID3
5882,1,/Users/harish3110/Desktop/capstone_project/train/F0574/MID2,/Users/harish3110/Desktop/capstone_project/train/F0574/MID3
5883,0,/Users/harish3110/Desktop/capstone_project/train/F0500/MID2,/Users/harish3110/Desktop/capstone_project/train/F0099/MID7
5884,0,/Users/harish3110/Desktop/capstone_project/train/F0593/MID4,/Users/harish3110/Desktop/capstone_project/train/F0985/MID1
5885,0,/Users/harish3110/Desktop/capstone_project/train/F0789/MID1,/Users/harish3110/Desktop/capstone_project/train/F0811/MID7
5886,1,/Users/harish3110/Desktop/capstone_project/train/F0309/MID1,/Users/harish3110/Desktop/capstone_project/train/F0309/MID2
5887,1,/Users/harish3110/Desktop/capstone_project/train/F0665/MID2,/Users/harish3110/Desktop/capstone_project/train/F0665/MID4
5888,1,/Users/harish3110/Desktop/capstone_project/train/F0651/MID1,/Users/harish3110/Desktop/capstone_project/train/F0651/MID4
5889,0,/Users/harish3110/Desktop/capstone_project/train/F0101/MID4,/Users/harish3110/Desktop/capstone_project/train/F0334/MID4
5890,0,/Users/harish3110/Desktop/capstone_project/train/F0257/MID1,/Users/harish3110/Desktop/capstone_project/train/F0016/MID4
5891,0,/Users/harish3110/Desktop/capstone_project/train/F0584/MID3,/Users/harish3110/Desktop/capstone_project/train/F0736/MID1
5892,0,/Users/harish3110/Desktop/capstone_project/train/F0978/MID4,/Users/harish3110/Desktop/capstone_project/train/F0303/MID7
5893,0,/Users/harish3110/Desktop/capstone_project/train/F0368/MID5,/Users/harish3110/Desktop/capstone_project/train/F0585/MID2
5894,0,/Users/harish3110/Desktop/capstone_project/train/F0068/MID2,/Users/harish3110/Desktop/capstone_project/train/F0109/MID2
5895,0,/Users/harish3110/Desktop/capstone_project/train/F0416/MID4,/Users/harish3110/Desktop/capstone_project/train/F0746/MID2
5896,0,/Users/harish3110/Desktop/capstone_project/train/F0097/MID2,/Users/harish3110/Desktop/capstone_project/train/F0294/MID2
5897,0,/Users/harish3110/Desktop/capstone_project/train/F0610/MID7,/Users/harish3110/Desktop/capstone_project/train/F0818/MID3
5898,1,/Users/harish3110/Desktop/capstone_project/train/F0664/MID1,/Users/harish3110/Desktop/capstone_project/train/F0664/MID3
5899,1,/Users/harish3110/Desktop/capstone_project/train/F0252/MID1,/Users/harish3110/Desktop/capstone_project/train/F0252/MID3
5900,1,/Users/harish3110/Desktop/capstone_project/train/F0762/MID1,/Users/harish3110/Desktop/capstone_project/train/F0762/MID2
5901,1,/Users/harish3110/Desktop/capstone_project/train/F0290/MID1,/Users/harish3110/Desktop/capstone_project/train/F0290/MID2
5902,0,/Users/harish3110/Desktop/capstone_project/train/F0245/MID5,/Users/harish3110/Desktop/capstone_project/train/F0174/MID7
5903,1,/Users/harish3110/Desktop/capstone_project/train/F0363/MID4,/Users/harish3110/Desktop/capstone_project/train/F0363/MID5
5904,0,/Users/harish3110/Desktop/capstone_project/train/F0855/MID1,/Users/harish3110/Desktop/capstone_project/train/F0901/MID2
5905,0,/Users/harish3110/Desktop/capstone_project/train/F0198/MID2,/Users/harish3110/Desktop/capstone_project/train/F0785/MID5
5906,0,/Users/harish3110/Desktop/capstone_project/train/F0491/MID4,/Users/harish3110/Desktop/capstone_project/train/F0944/MID3
5907,1,/Users/harish3110/Desktop/capstone_project/train/F0708/MID2,/Users/harish3110/Desktop/capstone_project/train/F0708/MID7
5908,0,/Users/harish3110/Desktop/capstone_project/train/F0146/MID8,/Users/harish3110/Desktop/capstone_project/train/F0341/MID3
5909,0,/Users/harish3110/Desktop/capstone_project/train/F0245/MID5,/Users/harish3110/Desktop/capstone_project/train/F0916/MID3
5910,0,/Users/harish3110/Desktop/capstone_project/train/F0146/MID8,/Users/harish3110/Desktop/capstone_project/train/F0464/MID2
5911,0,/Users/harish3110/Desktop/capstone_project/train/F0491/MID3,/Users/harish3110/Desktop/capstone_project/train/F0503/MID8
5912,0,/Users/harish3110/Desktop/capstone_project/train/F0322/MID1,/Users/harish3110/Desktop/capstone_project/train/F0074/MID3
5913,0,/Users/harish3110/Desktop/capstone_project/train/F0282/MID6,/Users/harish3110/Desktop/capstone_project/train/F0439/MID9
5914,0,/Users/harish3110/Desktop/capstone_project/train/F0022/MID5,/Users/harish3110/Desktop/capstone_project/train/F0376/MID7
5915,0,/Users/harish3110/Desktop/capstone_project/train/F0568/MID5,/Users/harish3110/Desktop/capstone_project/train/F0568/MID3
5916,1,/Users/harish3110/Desktop/capstone_project/train/F0695/MID2,/Users/harish3110/Desktop/capstone_project/train/F0695/MID1
5917,0,/Users/harish3110/Desktop/capstone_project/train/F0851/MID1,/Users/harish3110/Desktop/capstone_project/train/F0452/MID1
5918,0,/Users/harish3110/Desktop/capstone_project/train/F0805/MID6,/Users/harish3110/Desktop/capstone_project/train/F0763/MID8
5919,1,/Users/harish3110/Desktop/capstone_project/train/F0294/MID5,/Users/harish3110/Desktop/capstone_project/train/F0294/MID1
5920,1,/Users/harish3110/Desktop/capstone_project/train/F0501/MID1,/Users/harish3110/Desktop/capstone_project/train/F0501/MID4
5921,0,/Users/harish3110/Desktop/capstone_project/train/F0920/MID1,/Users/harish3110/Desktop/capstone_project/train/F0833/MID6
5922,0,/Users/harish3110/Desktop/capstone_project/train/F0651/MID4,/Users/harish3110/Desktop/capstone_project/train/F0981/MID2
5923,0,/Users/harish3110/Desktop/capstone_project/train/F0675/MID3,/Users/harish3110/Desktop/capstone_project/train/F0897/MID3
5924,0,/Users/harish3110/Desktop/capstone_project/train/F0341/MID2,/Users/harish3110/Desktop/capstone_project/train/F0912/MID4
5925,0,/Users/harish3110/Desktop/capstone_project/train/F0236/MID2,/Users/harish3110/Desktop/capstone_project/train/F0724/MID3
5926,1,/Users/harish3110/Desktop/capstone_project/train/F0548/MID3,/Users/harish3110/Desktop/capstone_project/train/F0548/MID4
5927,0,/Users/harish3110/Desktop/capstone_project/train/F0516/MID2,/Users/harish3110/Desktop/capstone_project/train/F0165/MID2
5928,1,/Users/harish3110/Desktop/capstone_project/train/F0285/MID3,/Users/harish3110/Desktop/capstone_project/train/F0285/MID6
5929,0,/Users/harish3110/Desktop/capstone_project/train/F0409/MID1,/Users/harish3110/Desktop/capstone_project/train/F0601/MID31
5930,0,/Users/harish3110/Desktop/capstone_project/train/F0646/MID6,/Users/harish3110/Desktop/capstone_project/train/F0680/MID4
5931,1,/Users/harish3110/Desktop/capstone_project/train/F0134/MID2,/Users/harish3110/Desktop/capstone_project/train/F0134/MID4
5932,0,/Users/harish3110/Desktop/capstone_project/train/F0167/MID8,/Users/harish3110/Desktop/capstone_project/train/F1000/MID2
5933,1,/Users/harish3110/Desktop/capstone_project/train/F0811/MID2,/Users/harish3110/Desktop/capstone_project/train/F0811/MID3
5934,1,/Users/harish3110/Desktop/capstone_project/train/F0020/MID11,/Users/harish3110/Desktop/capstone_project/train/F0020/MID3
5935,0,/Users/harish3110/Desktop/capstone_project/train/F0101/MID11,/Users/harish3110/Desktop/capstone_project/train/F0174/MID1
5936,0,/Users/harish3110/Desktop/capstone_project/train/F0188/MID4,/Users/harish3110/Desktop/capstone_project/train/F0231/MID1
5937,0,/Users/harish3110/Desktop/capstone_project/train/F0825/MID7,/Users/harish3110/Desktop/capstone_project/train/F0479/MID6
5938,0,/Users/harish3110/Desktop/capstone_project/train/F0714/MID4,/Users/harish3110/Desktop/capstone_project/train/F0216/MID3
5939,1,/Users/harish3110/Desktop/capstone_project/train/F0238/MID7,/Users/harish3110/Desktop/capstone_project/train/F0238/MID8
5940,0,/Users/harish3110/Desktop/capstone_project/train/F0237/MID5,/Users/harish3110/Desktop/capstone_project/train/F0711/MID1
5941,1,/Users/harish3110/Desktop/capstone_project/train/F0290/MID3,/Users/harish3110/Desktop/capstone_project/train/F0290/MID4
5942,0,/Users/harish3110/Desktop/capstone_project/train/F0617/MID1,/Users/harish3110/Desktop/capstone_project/train/F0664/MID1
5943,1,/Users/harish3110/Desktop/capstone_project/train/F0599/MID4,/Users/harish3110/Desktop/capstone_project/train/F0599/MID5
5944,1,/Users/harish3110/Desktop/capstone_project/train/F0543/MID4,/Users/harish3110/Desktop/capstone_project/train/F0543/MID3
5945,1,/Users/harish3110/Desktop/capstone_project/train/F0123/MID3,/Users/harish3110/Desktop/capstone_project/train/F0123/MID5
5946,1,/Users/harish3110/Desktop/capstone_project/train/F0789/MID1,/Users/harish3110/Desktop/capstone_project/train/F0789/MID2
5947,0,/Users/harish3110/Desktop/capstone_project/train/F0408/MID2,/Users/harish3110/Desktop/capstone_project/train/F0930/MID6
5948,0,/Users/harish3110/Desktop/capstone_project/train/F0167/MID6,/Users/harish3110/Desktop/capstone_project/train/F0081/MID7
5949,0,/Users/harish3110/Desktop/capstone_project/train/F0882/MID3,/Users/harish3110/Desktop/capstone_project/train/F0627/MID3
5950,1,/Users/harish3110/Desktop/capstone_project/train/F0737/MID5,/Users/harish3110/Desktop/capstone_project/train/F0737/MID4
5951,0,/Users/harish3110/Desktop/capstone_project/train/F0821/MID9,/Users/harish3110/Desktop/capstone_project/train/F0625/MID1
5952,0,/Users/harish3110/Desktop/capstone_project/train/F0604/MID4,/Users/harish3110/Desktop/capstone_project/train/F0134/MID2
5953,1,/Users/harish3110/Desktop/capstone_project/train/F0009/MID4,/Users/harish3110/Desktop/capstone_project/train/F0009/MID6
5954,0,/Users/harish3110/Desktop/capstone_project/train/F0931/MID2,/Users/harish3110/Desktop/capstone_project/train/F0848/MID2
5955,1,/Users/harish3110/Desktop/capstone_project/train/F0216/MID1,/Users/harish3110/Desktop/capstone_project/train/F0216/MID5
5956,0,/Users/harish3110/Desktop/capstone_project/train/F0821/MID4,/Users/harish3110/Desktop/capstone_project/train/F0785/MID8
5957,1,/Users/harish3110/Desktop/capstone_project/train/F0284/MID4,/Users/harish3110/Desktop/capstone_project/train/F0284/MID3
5958,1,/Users/harish3110/Desktop/capstone_project/train/F0646/MID5,/Users/harish3110/Desktop/capstone_project/train/F0646/MID6
5959,1,/Users/harish3110/Desktop/capstone_project/train/F0064/MID3,/Users/harish3110/Desktop/capstone_project/train/F0064/MID4
5960,1,/Users/harish3110/Desktop/capstone_project/train/F0091/MID4,/Users/harish3110/Desktop/capstone_project/train/F0091/MID5
5961,1,/Users/harish3110/Desktop/capstone_project/train/F0531/MID1,/Users/harish3110/Desktop/capstone_project/train/F0531/MID3
5962,0,/Users/harish3110/Desktop/capstone_project/train/F0756/MID2,/Users/harish3110/Desktop/capstone_project/train/F0644/MID2
5963,0,/Users/harish3110/Desktop/capstone_project/train/F0675/MID4,/Users/harish3110/Desktop/capstone_project/train/F0960/MID3
5964,0,/Users/harish3110/Desktop/capstone_project/train/F0931/MID1,/Users/harish3110/Desktop/capstone_project/train/F0874/MID1
5965,1,/Users/harish3110/Desktop/capstone_project/train/F0268/MID1,/Users/harish3110/Desktop/capstone_project/train/F0268/MID2
5966,1,/Users/harish3110/Desktop/capstone_project/train/F0326/MID4,/Users/harish3110/Desktop/capstone_project/train/F0326/MID7
5967,0,/Users/harish3110/Desktop/capstone_project/train/F0737/MID5,/Users/harish3110/Desktop/capstone_project/train/F0901/MID3
5968,0,/Users/harish3110/Desktop/capstone_project/train/F0508/MID3,/Users/harish3110/Desktop/capstone_project/train/F0101/MID11
5969,1,/Users/harish3110/Desktop/capstone_project/train/F0635/MID3,/Users/harish3110/Desktop/capstone_project/train/F0635/MID5
5970,0,/Users/harish3110/Desktop/capstone_project/train/F0708/MID6,/Users/harish3110/Desktop/capstone_project/train/F0955/MID6
5971,0,/Users/harish3110/Desktop/capstone_project/train/F0730/MID5,/Users/harish3110/Desktop/capstone_project/train/F0409/MID1
5972,1,/Users/harish3110/Desktop/capstone_project/train/F0390/MID9,/Users/harish3110/Desktop/capstone_project/train/F0390/MID6
5973,1,/Users/harish3110/Desktop/capstone_project/train/F0579/MID6,/Users/harish3110/Desktop/capstone_project/train/F0579/MID7
5974,0,/Users/harish3110/Desktop/capstone_project/train/F0129/MID7,/Users/harish3110/Desktop/capstone_project/train/F0130/MID4
5975,0,/Users/harish3110/Desktop/capstone_project/train/F0215/MID4,/Users/harish3110/Desktop/capstone_project/train/F0262/MID7
5976,1,/Users/harish3110/Desktop/capstone_project/train/F0194/MID3,/Users/harish3110/Desktop/capstone_project/train/F0194/MID5
5977,0,/Users/harish3110/Desktop/capstone_project/train/F0691/MID2,/Users/harish3110/Desktop/capstone_project/train/F0199/MID5
5978,0,/Users/harish3110/Desktop/capstone_project/train/F0500/MID4,/Users/harish3110/Desktop/capstone_project/train/F0197/MID1
5979,0,/Users/harish3110/Desktop/capstone_project/train/F0931/MID2,/Users/harish3110/Desktop/capstone_project/train/F0899/MID1
5980,0,/Users/harish3110/Desktop/capstone_project/train/F0895/MID3,/Users/harish3110/Desktop/capstone_project/train/F0816/MID1
5981,0,/Users/harish3110/Desktop/capstone_project/train/F0678/MID1,/Users/harish3110/Desktop/capstone_project/train/F0191/MID4
5982,0,/Users/harish3110/Desktop/capstone_project/train/F0516/MID2,/Users/harish3110/Desktop/capstone_project/train/F0918/MID2
5983,0,/Users/harish3110/Desktop/capstone_project/train/F0688/MID1,/Users/harish3110/Desktop/capstone_project/train/F0998/MID6
5984,0,/Users/harish3110/Desktop/capstone_project/train/F0801/MID2,/Users/harish3110/Desktop/capstone_project/train/F0036/MID4
5985,0,/Users/harish3110/Desktop/capstone_project/train/F0665/MID3,/Users/harish3110/Desktop/capstone_project/train/F0036/MID6
5986,0,/Users/harish3110/Desktop/capstone_project/train/F0810/MID3,/Users/harish3110/Desktop/capstone_project/train/F0038/MID3
5987,1,/Users/harish3110/Desktop/capstone_project/train/F0983/MID1,/Users/harish3110/Desktop/capstone_project/train/F0983/MID4
5988,1,/Users/harish3110/Desktop/capstone_project/train/F0930/MID1,/Users/harish3110/Desktop/capstone_project/train/F0930/MID5
5989,1,/Users/harish3110/Desktop/capstone_project/train/F0297/MID1,/Users/harish3110/Desktop/capstone_project/train/F0297/MID3
5990,1,/Users/harish3110/Desktop/capstone_project/train/F0585/MID1,/Users/harish3110/Desktop/capstone_project/train/F0585/MID6
5991,1,/Users/harish3110/Desktop/capstone_project/train/F0427/MID3,/Users/harish3110/Desktop/capstone_project/train/F0427/MID4
5992,1,/Users/harish3110/Desktop/capstone_project/train/F0833/MID3,/Users/harish3110/Desktop/capstone_project/train/F0833/MID4
5993,1,/Users/harish3110/Desktop/capstone_project/train/F0631/MID5,/Users/harish3110/Desktop/capstone_project/train/F0631/MID4
5994,0,/Users/harish3110/Desktop/capstone_project/train/F0368/MID5,/Users/harish3110/Desktop/capstone_project/train/F0855/MID2
5995,0,/Users/harish3110/Desktop/capstone_project/train/F0039/MID3,/Users/harish3110/Desktop/capstone_project/train/F0967/MID4
5996,0,/Users/harish3110/Desktop/capstone_project/train/F0049/MID7,/Users/harish3110/Desktop/capstone_project/train/F0840/MID3
5997,0,/Users/harish3110/Desktop/capstone_project/train/F0169/MID2,/Users/harish3110/Desktop/capstone_project/train/F0402/MID3
5998,1,/Users/harish3110/Desktop/capstone_project/train/F0821/MID2,/Users/harish3110/Desktop/capstone_project/train/F0821/MID7
5999,0,/Users/harish3110/Desktop/capstone_project/train/F0607/MID2,/Users/harish3110/Desktop/capstone_project/train/F0070/MID5
6000,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID36,/Users/harish3110/Desktop/capstone_project/train/F0194/MID5
6001,0,/Users/harish3110/Desktop/capstone_project/train/F0944/MID2,/Users/harish3110/Desktop/capstone_project/train/F0077/MID4
6002,0,/Users/harish3110/Desktop/capstone_project/train/F0403/MID1,/Users/harish3110/Desktop/capstone_project/train/F0540/MID3
6003,0,/Users/harish3110/Desktop/capstone_project/train/F0070/MID2,/Users/harish3110/Desktop/capstone_project/train/F0446/MID4
6004,0,/Users/harish3110/Desktop/capstone_project/train/F0789/MID1,/Users/harish3110/Desktop/capstone_project/train/F0918/MID7
6005,0,/Users/harish3110/Desktop/capstone_project/train/F0126/MID6,/Users/harish3110/Desktop/capstone_project/train/F0481/MID2
6006,1,/Users/harish3110/Desktop/capstone_project/train/F0673/MID7,/Users/harish3110/Desktop/capstone_project/train/F0673/MID8
6007,0,/Users/harish3110/Desktop/capstone_project/train/F0579/MID1,/Users/harish3110/Desktop/capstone_project/train/F0568/MID1
6008,1,/Users/harish3110/Desktop/capstone_project/train/F0517/MID2,/Users/harish3110/Desktop/capstone_project/train/F0517/MID3
6009,0,/Users/harish3110/Desktop/capstone_project/train/F0192/MID2,/Users/harish3110/Desktop/capstone_project/train/F0813/MID4
6010,0,/Users/harish3110/Desktop/capstone_project/train/F0459/MID3,/Users/harish3110/Desktop/capstone_project/train/F0443/MID1
6011,0,/Users/harish3110/Desktop/capstone_project/train/F0971/MID3,/Users/harish3110/Desktop/capstone_project/train/F0421/MID6
6012,0,/Users/harish3110/Desktop/capstone_project/train/F0215/MID1,/Users/harish3110/Desktop/capstone_project/train/F0494/MID2
6013,1,/Users/harish3110/Desktop/capstone_project/train/F0105/MID2,/Users/harish3110/Desktop/capstone_project/train/F0105/MID5
6014,0,/Users/harish3110/Desktop/capstone_project/train/F0831/MID2,/Users/harish3110/Desktop/capstone_project/train/F0868/MID1
6015,0,/Users/harish3110/Desktop/capstone_project/train/F0059/MID3,/Users/harish3110/Desktop/capstone_project/train/F0283/MID3
6016,0,/Users/harish3110/Desktop/capstone_project/train/F0106/MID5,/Users/harish3110/Desktop/capstone_project/train/F0901/MID3
6017,0,/Users/harish3110/Desktop/capstone_project/train/F0174/MID2,/Users/harish3110/Desktop/capstone_project/train/F0728/MID2
6018,0,/Users/harish3110/Desktop/capstone_project/train/F0516/MID4,/Users/harish3110/Desktop/capstone_project/train/F0773/MID6
6019,1,/Users/harish3110/Desktop/capstone_project/train/F0376/MID1,/Users/harish3110/Desktop/capstone_project/train/F0376/MID4
6020,1,/Users/harish3110/Desktop/capstone_project/train/F0664/MID8,/Users/harish3110/Desktop/capstone_project/train/F0664/MID4
6021,0,/Users/harish3110/Desktop/capstone_project/train/F0191/MID3,/Users/harish3110/Desktop/capstone_project/train/F0978/MID3
6022,1,/Users/harish3110/Desktop/capstone_project/train/F0988/MID4,/Users/harish3110/Desktop/capstone_project/train/F0988/MID6
6023,0,/Users/harish3110/Desktop/capstone_project/train/F0210/MID1,/Users/harish3110/Desktop/capstone_project/train/F0183/MID2
6024,0,/Users/harish3110/Desktop/capstone_project/train/F0774/MID5,/Users/harish3110/Desktop/capstone_project/train/F0129/MID7
6025,0,/Users/harish3110/Desktop/capstone_project/train/F0672/MID5,/Users/harish3110/Desktop/capstone_project/train/F0110/MID2
6026,0,/Users/harish3110/Desktop/capstone_project/train/F0601/MID15,/Users/harish3110/Desktop/capstone_project/train/F0884/MID3
6027,0,/Users/harish3110/Desktop/capstone_project/train/F0051/MID6,/Users/harish3110/Desktop/capstone_project/train/F0977/MID5
6028,0,/Users/harish3110/Desktop/capstone_project/train/F0603/MID2,/Users/harish3110/Desktop/capstone_project/train/F0277/MID4
6029,0,/Users/harish3110/Desktop/capstone_project/train/F0872/MID6,/Users/harish3110/Desktop/capstone_project/train/F0831/MID4
6030,0,/Users/harish3110/Desktop/capstone_project/train/F0360/MID1,/Users/harish3110/Desktop/capstone_project/train/F0503/MID11
6031,1,/Users/harish3110/Desktop/capstone_project/train/F0579/MID9,/Users/harish3110/Desktop/capstone_project/train/F0579/MID3
6032,1,/Users/harish3110/Desktop/capstone_project/train/F0497/MID1,/Users/harish3110/Desktop/capstone_project/train/F0497/MID3
6033,1,/Users/harish3110/Desktop/capstone_project/train/F0167/MID3,/Users/harish3110/Desktop/capstone_project/train/F0167/MID7
6034,0,/Users/harish3110/Desktop/capstone_project/train/F0050/MID1,/Users/harish3110/Desktop/capstone_project/train/F0443/MID1
6035,0,/Users/harish3110/Desktop/capstone_project/train/F0285/MID3,/Users/harish3110/Desktop/capstone_project/train/F0584/MID2
6036,1,/Users/harish3110/Desktop/capstone_project/train/F0298/MID2,/Users/harish3110/Desktop/capstone_project/train/F0298/MID3
6037,0,/Users/harish3110/Desktop/capstone_project/train/F0135/MID1,/Users/harish3110/Desktop/capstone_project/train/F0585/MID3
6038,0,/Users/harish3110/Desktop/capstone_project/train/F0947/MID1,/Users/harish3110/Desktop/capstone_project/train/F0517/MID3
6039,1,/Users/harish3110/Desktop/capstone_project/train/F0831/MID2,/Users/harish3110/Desktop/capstone_project/train/F0831/MID3
6040,0,/Users/harish3110/Desktop/capstone_project/train/F0959/MID4,/Users/harish3110/Desktop/capstone_project/train/F0968/MID3
6041,0,/Users/harish3110/Desktop/capstone_project/train/F0378/MID3,/Users/harish3110/Desktop/capstone_project/train/F0123/MID3
6042,0,/Users/harish3110/Desktop/capstone_project/train/F0942/MID1,/Users/harish3110/Desktop/capstone_project/train/F0690/MID4
6043,0,/Users/harish3110/Desktop/capstone_project/train/F0769/MID3,/Users/harish3110/Desktop/capstone_project/train/F0895/MID4
6044,0,/Users/harish3110/Desktop/capstone_project/train/F0784/MID1,/Users/harish3110/Desktop/capstone_project/train/F0257/MID3
6045,0,/Users/harish3110/Desktop/capstone_project/train/F0916/MID2,/Users/harish3110/Desktop/capstone_project/train/F0399/MID3
6046,0,/Users/harish3110/Desktop/capstone_project/train/F0489/MID2,/Users/harish3110/Desktop/capstone_project/train/F0363/MID3
6047,1,/Users/harish3110/Desktop/capstone_project/train/F0752/MID9,/Users/harish3110/Desktop/capstone_project/train/F0752/MID7
6048,0,/Users/harish3110/Desktop/capstone_project/train/F0059/MID1,/Users/harish3110/Desktop/capstone_project/train/F0294/MID5
6049,0,/Users/harish3110/Desktop/capstone_project/train/F0791/MID7,/Users/harish3110/Desktop/capstone_project/train/F0297/MID2
6050,0,/Users/harish3110/Desktop/capstone_project/train/F0350/MID1,/Users/harish3110/Desktop/capstone_project/train/F0298/MID5
6051,1,/Users/harish3110/Desktop/capstone_project/train/F0785/MID2,/Users/harish3110/Desktop/capstone_project/train/F0785/MID3
6052,1,/Users/harish3110/Desktop/capstone_project/train/F0908/MID2,/Users/harish3110/Desktop/capstone_project/train/F0908/MID5
6053,0,/Users/harish3110/Desktop/capstone_project/train/F0836/MID10,/Users/harish3110/Desktop/capstone_project/train/F0439/MID7
6054,1,/Users/harish3110/Desktop/capstone_project/train/F0965/MID7,/Users/harish3110/Desktop/capstone_project/train/F0965/MID9
